name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/24/00,22.1,15,18.9,22.1,15,18.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/25/00,22.2,17,20.1,22.2,17,20.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/26/00,24.4,19,21.7,24.4,19,21.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/27/00,23.1,20,21.5,23.1,20,21.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/28/00,25,19.9,21.6,25,19.9,21.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/29/00,24.1,21,22.1,24.1,21,22.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/30/00,22.2,21,21.7,22.2,21,21.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,7/31/00,24.1,21.1,22.3,24.1,21.1,22.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/01/00,24.1,21,22.4,24.1,21,22.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/02/00,26.1,21,23,26.1,21,23,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/03/00,22.1,17,20.1,22.1,17,20.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/04/00,23.1,14,18.9,23.1,14,18.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/05/00,24.1,16,20.6,24.1,16,20.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/06/00,21.1,18,19.9,21.1,18,19.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/07/00,29,19.1,23.3,29.5,19.1,23.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/08/00,26.2,19,22.8,26.2,19,22.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/09/00,26.7,19.1,22,27.6,19.1,22,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/10/00,23.2,18,20.6,23.2,18,20.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/11/00,25,18.4,21.4,25,18.4,21.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/12/00,23.1,16.7,20.2,23.1,16.7,20.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/13/00,26.1,17.4,21.3,26.1,17.4,21.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/14/00,26.1,19.1,22.4,26.1,19.1,22.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/15/00,26.2,20,23.3,26.2,20,23.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/16/00,24.2,17,20.1,24.2,17,20.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/17/00,19.1,13,16.6,19.1,13,16.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/18/00,20,13.6,17.1,20,13.6,17.1,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/19/00,21,13.1,16.3,21,13.1,16.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/20/00,18.1,10,14.3,18.1,10,14.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/21/00,20.1,12,16.7,20.1,12,16.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/22/00,21.1,15,18.7,21.1,15,18.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/23/00,26,18,20.7,26,18,20.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/24/00,22.2,16,19.6,22.2,16,19.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/25/00,24.1,15.1,20.2,24.1,15.1,20.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/26/00,23.2,18,20.4,23.2,18,20.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/27/00,21.1,19.1,20.3,21.1,19.1,20.3,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/28/00,22.1,17.1,20.1,22.1,17.1,20.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/29/00,25.1,18.6,22.4,25.1,18.6,22.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/30/00,26,22,23.2,26,22,23.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,8/31/00,27.1,21,23.5,29.4,21,23.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/01/00,28.1,22,24.4,30.8,22,24.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/02/00,24.9,19.9,21.3,24.9,19.9,21.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/03/00,22.1,19.2,20.8,22.1,19.2,20.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/04/00,22,14,17.7,22,14,17.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/05/00,16.1,10,13.1,16.1,7.2,13,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/06/00,18.1,12.9,15.8,18.1,12.9,15.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/07/00,23.1,14,19,23.1,14,19,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/08/00,23.1,19.1,21.3,23.1,19.1,21.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/09/00,22.1,17,19.9,22.1,17,19.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/10/00,23.1,19.2,21.4,23.1,19.2,21.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/11/00,25.2,21.1,23,25.2,21.1,23,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/12/00,24.1,16,21.9,24.1,16,21.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/13/00,21.1,12,17.1,21.1,12,17.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/14/00,19,13,16.3,19,13,16.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/15/00,19.1,12,15,19.1,12,15,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/16/00,16,9,12.5,16,7,12.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/17/00,22,12,15.3,22,12,15.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/18/00,21.1,11.9,16,21.1,11.9,16,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/19/00,23.1,14.1,17.9,23.1,14.1,17.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/20/00,22.4,15.9,18.6,22.4,15.9,18.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/21/00,16,8.1,12.7,16,5.4,12.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/22/00,13.2,6.1,10.3,13.2,4.4,9.9,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/23/00,20.9,10.7,14.8,20.9,10.7,14.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/24/00,15.6,8,13,15.6,6,12.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/25/00,11.7,6,9.2,11.7,4.1,8.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/26/00,14.2,7,10.5,14.2,5.6,10.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/27/00,21.1,9.1,12.3,21.1,6.8,11.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/28/00,9,3,6.2,6.1,-1.9,3.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/29/00,15.1,4,9,15.1,1.7,8.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,9/30/00,16.3,7.1,11.6,16.3,7.1,11.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/01/00,19.9,10.1,14,19.9,10.1,14,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/02/00,17.2,11.2,14.8,17.2,11.2,14.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/03/00,21,13.9,16.3,21,13.9,16.3,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/04/00,15.1,12,13.5,15.1,12,13.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/05/00,12,7.1,10,12,6.8,9.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/06/00,12.1,8.2,9.9,12.1,5.5,8.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/07/00,9.6,4,7.1,6,0.9,3.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/08/00,8,2.1,4.9,4.8,-1.2,1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/09/00,8,2,5.1,6.8,-1.4,2.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/10/00,16,3,8.6,16,0.5,7.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/11/00,20,8.6,13.3,20,6,12.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/12/00,18.1,7.1,12.1,18.1,5.3,11.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/13/00,16.2,11.9,13.9,16.2,11.9,13.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/14/00,17.3,12.1,14.4,17.3,12.1,14.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/15/00,15,11,12.2,15,11,12.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/16/00,10.1,8.4,9.8,10.1,6.1,9,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/17/00,13.1,10,11.6,13.1,10,11.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/18/00,14.1,10.1,12.3,14.1,10.1,12.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/19/00,17,8.9,11.5,17,6.3,11,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/20/00,22.6,6.9,12.4,22.6,6.3,12.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/21/00,19,10.9,14.1,19,10.9,14.1,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/22/00,9.1,4.6,7.7,7.1,0.2,4.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/23/00,11.5,6.9,9.9,11.5,3.9,8.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/24/00,16,11,12.9,16,11,12.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/25/00,15,12.1,13.5,15,12.1,13.5,Overcast,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/26/00,14.1,12,12.6,14.1,12,12.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/27/00,20.9,9.2,14,20.9,5,13.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/28/00,9,3.6,6.2,5.8,-0.8,2.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/29/00,12,1.1,6,12,-3.4,2.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/30/00,12,3.6,7.2,12,-0.7,5.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,10/31/00,11.2,4.1,8.1,11.2,1.8,7.7,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/01/00,11.4,5,8.1,11.4,3.9,7.6,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/02/00,13.1,3.7,9.2,13.1,2.5,9.2,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/03/00,16.1,10.8,12.4,16.1,10.8,12.4,Rain,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/04/00,11,7,8.5,11,3.9,6.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/05/00,9.1,3.6,6.3,7.3,-0.2,3.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/06/00,8.2,0.6,5.2,7.1,-1.2,3.8,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/07/00,10.2,5.8,8.8,10.2,2.5,7.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/08/00,12.1,9.7,10.8,12.1,7.6,10.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/09/00,15.4,11,12.6,15.4,11,12.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/10/00,14.4,7.1,11,14.4,2.5,9.4,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/11/00,8,3,5.5,4.3,-1,1.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/12/00,7,0.3,4.1,4.5,-3.7,0.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/13/00,9,6,7.3,7.3,3.1,4.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/14/00,8,4,5.2,4.1,-1.5,0.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/15/00,6,2.4,3.9,1,-3.7,-1.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/16/00,8,2,5.3,4.1,-1.9,0.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/17/00,5.6,2,3.7,0.4,-3.5,-1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/18/00,4,0,2.1,-1,-7.2,-3.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/19/00,4,-1,1.5,1.6,-6.5,-3.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/20/00,5,-0.5,2.3,-0.3,-7.8,-3.7,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/21/00,2,-3,-0.5,-3.9,-10.7,-7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/22/00,-1,-8,-4.3,-8.5,-15.2,-11.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/23/00,-3,-10,-6.4,-5,-16.6,-11.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/24/00,3,-6.4,-0.8,-0.6,-10.7,-4.9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/25/00,6,-1.1,3,3.7,-3,0.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/26/00,6.1,3.6,5.3,6.1,-0.2,3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/27/00,6.1,5,5.7,4.3,0.3,2.2,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/28/00,5,2.2,4,3.3,-2.4,0.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/29/00,4.9,1.8,3,3.9,-2.1,0,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,11/30/00,1.9,-0.6,0.5,-3.4,-6,-4.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/01/00,0,-5,-2.1,-2.9,-10,-6.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/02/00,-1.9,-9,-5.2,-6.1,-14.2,-9.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/03/00,2.1,-6.4,-2.3,-1.8,-9.4,-6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/04/00,4,-3.6,1,-0.9,-8.7,-4.5,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/05/00,3,-6.6,-1.1,-2.9,-15.1,-8.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/06/00,-4,-8.5,-5.9,-12.7,-15.2,-13.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/07/00,-4.9,-10,-7.5,-7,-17.5,-14,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/08/00,-4,-10.3,-7.6,-8.8,-18.8,-14.2,Snow, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/09/00,-2,-11.1,-6.2,-3,-16.2,-9.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/10/00,3,-1.1,1.3,-0.6,-6.9,-3.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/11/00,0.6,-4.6,-2.1,-2.7,-12.1,-7.6,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/12/00,-3,-11,-8.1,-8.8,-19.9,-17,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/13/00,-2,-11,-5.5,-4.8,-16.8,-9.2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/14/00,-1.1,-4,-2.9,-5.2,-10.6,-7.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/15/00,2,-7,-3.1,-1.7,-9.6,-5.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/16/00,4.5,1,2.6,1.7,-3.6,-1.6,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/17/00,4.7,-1,2.6,2.6,-8.8,-2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/18/00,-1.7,-8.1,-5.1,-5,-17.8,-12.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/19/00,-2,-6,-3.9,-3.8,-12.8,-8.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/20/00,-5,-10.2,-7.2,-10.9,-16.7,-13.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/21/00,-1,-8.3,-4.3,-7,-12.4,-9.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/22/00,-6.2,-13.6,-11.2,-15.5,-24.1,-20.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/23/00,-5,-12.2,-8.4,-8.2,-21.7,-13.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/24/00,-3.2,-11.9,-6.1,-6.9,-21.7,-13.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/25/00,-7,-16,-12.3,-13.4,-23.7,-19.4,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/26/00,-5,-8,-6.7,-12.3,-17.5,-14.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/27/00,-4,-13,-6.3,-10,-23.3,-13.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/28/00,-9,-16.9,-12.8,-14.9,-26.7,-20.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/29/00,-8,-13.7,-10.4,-14.4,-21.4,-17.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/30/00,-4.7,-9.3,-7,-10.5,-17.8,-14.6,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,12/31/00,-4,-9.9,-7.3,-10.1,-18.6,-15.1,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/01/01,-7,-13,-10,-11.9,-21.7,-15.9,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/02/01,-3,-16,-9.8,-10.5,-23.5,-16.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/03/01,-4.1,-9.3,-5.8,-11,-16.4,-13.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/04/01,-2,-5,-2.9,-7.8,-12.7,-9.8,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/05/01,2.1,-2.8,-0.5,-2.4,-10.4,-6.1,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/06/01,0,-6.2,-3.4,-3,-14,-8.4,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/07/01,0.1,-2.8,-1.4,0.1,-7.9,-3.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/08/01,-0.2,-9.6,-5.6,-3.9,-17.2,-11.9,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/09/01,0,-14.9,-8,-6.8,-23.6,-16,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/10/01,1,-4.4,-1.4,-3.9,-10.6,-7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/11/01,2.9,-2,0.4,0,-7.9,-4.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/12/01,0.4,-6,-2,0.4,-11,-5.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/13/01,2,-2.7,-0.1,-1,-5.9,-3.3,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/14/01,2,-0.2,1.1,1,-3.9,-1.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/15/01,2.1,0.2,1.3,1.4,-5.6,-3.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/16/01,3.1,-1,1.9,-0.4,-5.2,-2.9,Overcast,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/17/01,-0.4,-3.9,-2.1,-3.8,-9.1,-5.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/18/01,2,-3.8,-0.3,-3,-9.2,-5.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/19/01,0.8,-10,-2.4,-1,-18.3,-7.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/20/01,-6,-14,-10.1,-6,-22.5,-15.1,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/21/01,-3,-9,-5.8,-8.4,-15.8,-12,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/22/01,0,-3.9,-1.6,-6.5,-11.1,-7.6,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/23/01,2,-1,0.5,-2.5,-9,-5.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/24/01,2,-2.5,0.3,-2.2,-10.2,-4.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/25/01,-2.7,-10,-5.8,-6.6,-17.5,-12.5,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/26/01,0,-6,-2.7,-2.6,-13.7,-8.7,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/27/01,0,-3,-1.9,-1,-9.8,-7.3,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/28/01,-1,-5.6,-3.2,-6.6,-12.9,-9.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/29/01,1.1,-4,-1.3,0.6,-9.9,-5.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/30/01,2.1,0.9,1.3,2,-4.5,-1.8,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,1/31/01,3.3,0.6,2,-0.3,-4.7,-2.3,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/01/01,3,-1,0.8,-0.7,-6.3,-3.9,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/02/01,1.1,-8,-3,-2.6,-16.4,-10.1,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/03/01,-3,-12,-7.4,-8.4,-17.7,-12.8,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/04/01,2,-3,-0.5,0.5,-9.2,-4.7,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/05/01,3,0.9,1.8,1.2,-2.9,-1.5,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/06/01,2,-0.8,1.1,-1.2,-6,-3.5,Rain, Overcast,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/07/01,3,-0.6,1.2,-2.1,-5.2,-3.9,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/08/01,1.1,-1.8,-0.1,0,-6.4,-4.5,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/09/01,9.4,0.1,5.2,7.4,-4.5,2.2,Rain, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/10/01,9.9,-8.3,-3.9,4.9,-16.8,-12.3,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/11/01,-6.7,-12.9,-8.9,-11,-21.3,-15.4,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/12/01,0,-9.6,-3.9,0,-16.6,-9.2,Snow, Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,2/13/01,3,-2,0.5,2,-6.1,-2,Partially cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,
